customer_id,country,source_note,source_file,load_timestamp
13747.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13408.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13767.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17924.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13448.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15862.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15513.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12791.0,Netherlands,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16218.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14045.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14307.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17908.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17920.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12838.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13255.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16583.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
18085.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13758.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13694.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15983.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14849.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17968.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16210.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17897.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17377.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16552.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17181.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17951.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14729.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12748.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15012.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12868.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17572.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14078.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14001.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12662.0,Germany,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15525.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14237.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17905.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15485.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12433.0,Norway,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16955.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15350.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15605.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
18144.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15922.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14594.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15165.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14911.0,EIRE,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16456.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17841.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12472.0,Germany,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17346.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17643.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17873.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13093.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12921.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13468.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17760.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16928.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16048.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16274.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14496.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14696.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16539.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17025.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13777.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17690.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12947.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17460.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
18229.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14142.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17069.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13065.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14606.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16835.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15235.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13576.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
18011.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13090.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15694.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14741.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13715.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14092.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17732.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12855.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15752.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17855.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14047.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17925.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13941.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17017.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14135.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13108.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12471.0,Germany,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15601.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13418.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14766.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15658.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14388.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14901.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
18041.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15955.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15070.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16244.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15111.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14390.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16546.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15260.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13305.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14491.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14060.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15923.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16752.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17287.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15363.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12915.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15544.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15738.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16042.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17381.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15827.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14180.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13117.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16916.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17964.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14466.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17235.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16510.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17802.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15107.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17976.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14449.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15838.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16781.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17547.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13491.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16186.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17685.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17581.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15732.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13138.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15823.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17567.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15061.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16203.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15640.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15574.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16770.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17838.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17228.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14829.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17412.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14031.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14775.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12971.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15834.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17659.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15299.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15646.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13958.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14443.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14156.0,EIRE,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16995.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13402.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
18168.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17757.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14625.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13011.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13798.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15384.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14264.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13295.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16754.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16634.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
18239.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14576.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13145.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14395.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14865.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15093.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12738.0,Germany,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16150.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17552.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14236.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17961.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14573.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17135.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17396.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14213.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12967.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12686.0,France,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14679.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15240.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
18225.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13370.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16883.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13520.0,Switzerland,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12841.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16905.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12427.0,Germany,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17967.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16891.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14589.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14680.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17884.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12557.0,Spain,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14083.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13013.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14210.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16477.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12600.0,Germany,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16013.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17949.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12779.0,Poland,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16926.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17787.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12682.0,France,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14723.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17954.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17819.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12712.0,Germany,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15373.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16140.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17198.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17238.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12793.0,Portugal,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15769.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14396.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
14898.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12725.0,Italy,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16725.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
12395.0,Belgium,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16455.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13081.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15545.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
17243.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15465.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15708.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13089.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
16033.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
13838.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15351.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
18055.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
15038.0,United Kingdom,Derived customer record from UCI Online Retail transaction data,customers.json,2026-08-20 20:32:36.502969
